SSID,BSSID,RSSI,CHANNEL,HT,CC,SECURITY,Xcoordinate,Ycoordinate
@TOT_Wi-Fi,04:5f:b9:e6:43:a7,-58,6,Y,TH,NONE,303.2258064516129,113.93506493506491
.@AISSUPERWiFi,04:5f:b9:e6:43:a6,-58,6,Y,TH,NONE,303.2258064516129,113.93506493506491
.@AISSUPERWiFi,04:5f:b9:e5:bc:06,-71,6,Y,TH,NONE,303.2258064516129,113.93506493506491
.@TRUEWIFI,04:5f:b9:e6:43:a5,-58,6,Y,TH,NONE,303.2258064516129,113.93506493506491
.@TRUEWIFI,04:5f:b9:e5:bc:05,-72,6,Y,TH,NONE,303.2258064516129,113.93506493506491
@JumboPlusIoT,04:5f:b9:e6:43:a3,-57,6,Y,TH,RSN(PSK/AES/AES),303.2258064516129,113.93506493506491
@JumboPlusIoT,04:5f:b9:e5:bc:03,-72,6,Y,TH,RSN(PSK/AES/AES),303.2258064516129,113.93506493506491
@JumboPlus,04:5f:b9:e6:43:a0,-58,6,Y,TH,RSN(802.1x/AES/AES),303.2258064516129,113.93506493506491
IE_WiFi,c2:9f:db:67:75:73,-77,"6,+1",Y,--,NONE,303.2258064516129,113.93506493506491
@JumboPlusIoT,04:5f:b9:e5:67:e3,-49,1,Y,TH,RSN(PSK/AES/AES),303.2258064516129,113.93506493506491
@JumboPlusIoT,00:7e:95:cb:36:e3,-57,1,Y,TH,RSN(PSK/AES/AES),303.2258064516129,113.93506493506491
@TOT_Wi-Fi,00:7e:95:cb:36:e7,-57,1,Y,TH,NONE,303.2258064516129,113.93506493506491
.@AISSUPERWiFi,00:7e:95:cb:36:e6,-57,1,Y,TH,NONE,303.2258064516129,113.93506493506491
.@TRUEWIFI,00:7e:95:cb:36:e5,-57,1,Y,TH,NONE,303.2258064516129,113.93506493506491
@TOT_Wi-Fi,04:5f:b9:e5:67:e7,-49,1,Y,TH,NONE,303.2258064516129,113.93506493506491
.@AISSUPERWiFi,04:5f:b9:e6:46:26,-64,1,Y,TH,NONE,303.2258064516129,113.93506493506491
.@AISSUPERWiFi,04:5f:b9:e5:67:e6,-49,1,Y,TH,NONE,303.2258064516129,113.93506493506491
.@TRUEWIFI,04:5f:b9:e5:67:e5,-48,1,Y,TH,NONE,303.2258064516129,113.93506493506491
@JumboPlusIoT,04:5f:b9:e6:46:23,-62,1,Y,TH,RSN(PSK/AES/AES),303.2258064516129,113.93506493506491
@JumboPlus,04:5f:b9:e6:46:20,-62,1,Y,TH,RSN(802.1x/AES/AES),303.2258064516129,113.93506493506491
@JumboPlus,04:5f:b9:e5:67:e0,-49,1,Y,TH,RSN(802.1x/AES/AES),303.2258064516129,113.93506493506491
@JumboPlus,00:7e:95:cb:36:e0,-57,1,Y,TH,RSN(802.1x/AES/AES),303.2258064516129,113.93506493506491
AISSMARTLogin,00:7e:95:c9:76:e6,-83,100,Y,TH,RSN(802.1x/AES/AES),303.2258064516129,113.93506493506491
.@TrueMoveH,00:7e:95:c9:76:e7,-82,100,Y,TH,RSN(802.1x/AES/AES),303.2258064516129,113.93506493506491
@TOT_Wi-Fi,00:7e:95:c9:76:e8,-83,100,Y,TH,NONE,303.2258064516129,113.93506493506491
@JumboPlusIoT,00:7e:95:c9:76:ec,-82,100,Y,TH,RSN(PSK/AES/AES),303.2258064516129,113.93506493506491
AISSMARTLogin,04:5f:b9:e5:67:e6,-54,36,Y,TH,RSN(802.1x/AES/AES),303.2258064516129,113.93506493506491
AISSMARTLogin,04:5f:b9:e5:bc:06,-78,36,Y,TH,RSN(802.1x/AES/AES),303.2258064516129,113.93506493506491
.@TrueMoveH,04:5f:b9:e5:67:e7,-54,36,Y,TH,RSN(802.1x/AES/AES),303.2258064516129,113.93506493506491
.@TrueMoveH,04:5f:b9:e5:bc:07,-81,36,Y,TH,RSN(802.1x/AES/AES),303.2258064516129,113.93506493506491
@TOT_Wi-Fi,04:5f:b9:e5:67:e8,-54,36,Y,TH,NONE,303.2258064516129,113.93506493506491
@TOT_Wi-Fi,04:5f:b9:e5:bc:08,-78,36,Y,TH,NONE,303.2258064516129,113.93506493506491
@JumboPlusIoT,04:5f:b9:e5:67:ec,-54,36,Y,TH,RSN(PSK/AES/AES),303.2258064516129,113.93506493506491
@JumboPlusIoT,04:5f:b9:e5:bc:0c,-78,36,Y,TH,RSN(PSK/AES/AES),303.2258064516129,113.93506493506491
eduroam,04:5f:b9:e5:67:ed,-54,36,Y,TH,RSN(802.1x/AES/AES),303.2258064516129,113.93506493506491
AISSMARTLogin,00:7e:95:c4:f1:c6,-58,36,Y,TH,RSN(802.1x/AES/AES),303.2258064516129,113.93506493506491
.@TrueMoveH,00:7e:95:c4:f1:c7,-58,36,Y,TH,RSN(802.1x/AES/AES),303.2258064516129,113.93506493506491
@JumboPlus5GHz,04:5f:b9:e5:67:ee,-54,36,Y,TH,RSN(802.1x/AES/AES),303.2258064516129,113.93506493506491
@JumboPlus5GHz,04:5f:b9:e5:bc:0e,-78,36,Y,TH,RSN(802.1x/AES/AES),303.2258064516129,113.93506493506491
@TOT_Wi-Fi,00:7e:95:c4:f1:c8,-58,36,Y,TH,NONE,303.2258064516129,113.93506493506491
@JumboPlusIoT,00:7e:95:c4:f1:cc,-58,36,Y,TH,RSN(PSK/AES/AES),303.2258064516129,113.93506493506491
eduroam,00:7e:95:c4:f1:cd,-58,36,Y,TH,RSN(802.1x/AES/AES),303.2258064516129,113.93506493506491
@JumboPlus5GHz,00:7e:95:c4:f1:ce,-57,36,Y,TH,RSN(802.1x/AES/AES),303.2258064516129,113.93506493506491
AISSMARTLogin,00:7e:95:cb:36:e6,-74,149,Y,TH,RSN(802.1x/AES/AES),303.2258064516129,113.93506493506491
AISSMARTLogin,00:7e:95:c7:e3:46,-49,149,Y,TH,RSN(802.1x/AES/AES),303.2258064516129,113.93506493506491
.@TrueMoveH,00:7e:95:cb:36:e7,-74,149,Y,TH,RSN(802.1x/AES/AES),303.2258064516129,113.93506493506491
.@TrueMoveH,00:7e:95:c7:e3:47,-49,149,Y,TH,RSN(802.1x/AES/AES),303.2258064516129,113.93506493506491
@TOT_Wi-Fi,00:7e:95:cb:36:e8,-74,149,Y,TH,NONE,303.2258064516129,113.93506493506491
@TOT_Wi-Fi,00:7e:95:c7:e3:48,-49,149,Y,TH,NONE,303.2258064516129,113.93506493506491
@JumboPlusIoT,00:7e:95:cb:36:ec,-74,149,Y,TH,RSN(PSK/AES/AES),303.2258064516129,113.93506493506491
@JumboPlusIoT,00:7e:95:c7:e3:4c,-49,149,Y,TH,RSN(PSK/AES/AES),303.2258064516129,113.93506493506491
eduroam,00:7e:95:cb:36:ed,-75,149,Y,TH,RSN(802.1x/AES/AES),303.2258064516129,113.93506493506491
eduroam,00:7e:95:c7:e3:4d,-49,149,Y,TH,RSN(802.1x/AES/AES),303.2258064516129,113.93506493506491
@JumboPlus5GHz,00:7e:95:cb:36:ee,-75,149,Y,TH,RSN(802.1x/AES/AES),303.2258064516129,113.93506493506491
@JumboPlus5GHz,00:7e:95:c7:e3:4e,-49,149,Y,TH,RSN(802.1x/AES/AES),303.2258064516129,113.93506493506491
AISSMARTLogin,04:5f:b9:e4:5c:46,-84,100,Y,TH,RSN(802.1x/AES/AES),303.2258064516129,113.93506493506491
AISSMARTLogin,04:5f:b9:e6:46:26,-46,100,Y,TH,RSN(802.1x/AES/AES),303.2258064516129,113.93506493506491
.@TrueMoveH,04:5f:b9:e4:5c:47,-84,100,Y,TH,RSN(802.1x/AES/AES),303.2258064516129,113.93506493506491
.@TrueMoveH,04:5f:b9:e6:46:27,-46,100,Y,TH,RSN(802.1x/AES/AES),303.2258064516129,113.93506493506491
@TOT_Wi-Fi,04:5f:b9:e4:5c:48,-84,100,Y,TH,NONE,303.2258064516129,113.93506493506491
@TOT_Wi-Fi,04:5f:b9:e6:46:28,-46,100,Y,TH,NONE,303.2258064516129,113.93506493506491
@JumboPlusIoT,04:5f:b9:e4:5c:4c,-84,100,Y,TH,RSN(PSK/AES/AES),303.2258064516129,113.93506493506491
@JumboPlusIoT,04:5f:b9:e6:46:2c,-46,100,Y,TH,RSN(PSK/AES/AES),303.2258064516129,113.93506493506491
eduroam,04:5f:b9:e4:5c:4d,-84,100,Y,TH,RSN(802.1x/AES/AES),303.2258064516129,113.93506493506491
eduroam,04:5f:b9:e6:46:2d,-46,100,Y,TH,RSN(802.1x/AES/AES),303.2258064516129,113.93506493506491
@JumboPlus5GHz,04:5f:b9:e4:5c:4e,-84,100,Y,TH,RSN(802.1x/AES/AES),303.2258064516129,113.93506493506491
@JumboPlus5GHz,04:5f:b9:e6:46:2e,-46,100,Y,TH,RSN(802.1x/AES/AES),303.2258064516129,113.93506493506491
SSID,BSSID,RSSI,CHANNEL,HT,CC,SECURITY,Xcoordinate,Ycoordinate
true_home5G_041,e4:26:86:e0:40:60,-62,36,Y,US,RSN(PSK/AES/AES),186.39250245552773,117.13701844374111
DIRECT-NUMFC-L2715DW_BR8fa7,2e:6f:c9:32:8f:a7,-67,11,Y,--,RSN(PSK/AES/AES),186.39250245552773,117.13701844374111
Bau,e4:26:86:e0:40:64,-47,1,Y,TH,RSN(PSK/AES/AES),186.39250245552773,117.13701844374111
SSID,BSSID,RSSI,CHANNEL,HT,CC,SECURITY,Xcoordinate,Ycoordinate
true_home5G_041,e4:26:86:e0:40:60,-62,36,Y,US,RSN(PSK/AES/AES),186.39250245552773,117.13701844374111
DIRECT-NUMFC-L2715DW_BR8fa7,2e:6f:c9:32:8f:a7,-70,11,Y,--,RSN(PSK/AES/AES),186.39250245552773,117.13701844374111
Bau,e4:26:86:e0:40:64,-46,1,Y,TH,RSN(PSK/AES/AES),186.39250245552773,117.13701844374111
SSID,BSSID,RSSI,CHANNEL,HT,CC,SECURITY,Xcoordinate,Ycoordinate
true_home5G_041,e4:26:86:e0:40:60,-61,36,Y,US,RSN(PSK/AES/AES),186.39250245552773,206.9911419113099
DIRECT-NUMFC-L2715DW_BR8fa7,2e:6f:c9:32:8f:a7,-67,11,Y,--,RSN(PSK/AES/AES),186.39250245552773,206.9911419113099
Bau,e4:26:86:e0:40:64,-47,1,Y,TH,RSN(PSK/AES/AES),186.39250245552773,206.9911419113099
