SSID,BSSID,RSSI,CHANNEL,HT,CC,SECURITY,Xcoordinate,Ycoordinate
AISSMARTLogin,04:5f:b9:e5:ce:46,-68,"100,+1",Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
@JumboPlus5GHz,00:7e:95:c5:3b:0e,-56,100,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
eduroam,00:7e:95:c5:3b:0d,-57,100,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
@JumboPlusIoT,00:7e:95:c5:3b:0c,-56,100,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1151.1508331850796
@TOT_Wi-Fi,00:7e:95:c5:3b:08,-56,100,Y,TH,NONE,780.6017118345884,1151.1508331850796
.@TrueMoveH,00:7e:95:c5:3b:07,-56,100,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
AISSMARTLogin,00:7e:95:c5:3b:06,-56,100,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
@JumboPlus5GHz,04:5f:b9:e5:da:2e,-68,64,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
eduroam,04:5f:b9:e5:da:2d,-68,64,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
@JumboPlusIoT,04:5f:b9:e5:da:2c,-68,64,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1151.1508331850796
@TOT_Wi-Fi,04:5f:b9:e5:da:28,-68,64,Y,TH,NONE,780.6017118345884,1151.1508331850796
.@TrueMoveH,04:5f:b9:e5:da:27,-68,64,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
AISSMARTLogin,04:5f:b9:e5:da:26,-68,64,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
AISSMARTLogin,00:7e:95:c5:34:c6,-80,56,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
AISSMARTLogin,04:5f:b9:e5:83:c6,-85,52,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
.@TrueMoveH,04:5f:b9:e5:83:c7,-84,52,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
@TOT_Wi-Fi,04:5f:b9:e5:83:c8,-84,52,Y,TH,NONE,780.6017118345884,1151.1508331850796
CPE-Staff,70:f3:5a:55:a7:cf,-88,52,Y,TH,NONE,780.6017118345884,1151.1508331850796
@JumboPlus5GHz,00:7e:95:c9:f9:0e,-71,52,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
eduroam,00:7e:95:c9:f9:0d,-71,52,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
@JumboPlusIoT,00:7e:95:c9:f9:0c,-70,52,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1151.1508331850796
@TOT_Wi-Fi,00:7e:95:c9:f9:08,-71,52,Y,TH,NONE,780.6017118345884,1151.1508331850796
.@TrueMoveH,00:7e:95:c9:f9:07,-71,52,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
AISSMARTLogin,00:7e:95:c9:f9:06,-71,52,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
@TOT_Wi-Fi,00:7e:95:c4:fa:67,-64,11,Y,TH,NONE,780.6017118345884,1151.1508331850796
.@AISSUPERWiFi,00:7e:95:c4:fa:66,-65,11,Y,TH,NONE,780.6017118345884,1151.1508331850796
.@TRUEWIFI,00:7e:95:c4:fa:65,-65,11,Y,TH,NONE,780.6017118345884,1151.1508331850796
@JumboPlusIoT,00:7e:95:c4:fa:63,-65,11,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1151.1508331850796
@JumboPlus,00:7e:95:c4:fa:60,-64,11,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
@JumboPlusIoT,00:b6:70:59:9f:03,-66,6,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1151.1508331850796
@TOT_Wi-Fi,00:7e:95:c9:f9:07,-70,6,Y,TH,NONE,780.6017118345884,1151.1508331850796
.@AISSUPERWiFi,00:7e:95:c9:f9:06,-70,6,Y,TH,NONE,780.6017118345884,1151.1508331850796
.@TRUEWIFI,00:7e:95:c9:f9:05,-70,6,Y,TH,NONE,780.6017118345884,1151.1508331850796
@JumboPlusIoT,00:7e:95:c9:f9:03,-71,6,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1151.1508331850796
@JumboPlus,00:7e:95:c9:f9:00,-70,6,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
@JumboPlus,00:b6:70:59:9f:00,-66,6,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
DIRECT-EA-HP,16:cb:19:9a:02:ea,-71,6,Y,--,RSN(PSK/AES/AES),780.6017118345884,1151.1508331850796
@JumboPlusIoT,00:7e:95:cb:a8:83,-69,1,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1151.1508331850796
ESP-5EAC73,de:4f:22:5e:ac:73,-69,1,N,TH,NONE,780.6017118345884,1151.1508331850796
@TOT_Wi-Fi,00:7e:95:c5:3b:07,-56,1,Y,TH,NONE,780.6017118345884,1151.1508331850796
.@AISSUPERWiFi,00:7e:95:c5:3b:06,-56,1,Y,TH,NONE,780.6017118345884,1151.1508331850796
.@TRUEWIFI,00:7e:95:c5:3b:05,-55,1,Y,TH,NONE,780.6017118345884,1151.1508331850796
@TOT_Wi-Fi,00:7e:95:c5:34:c7,-72,1,Y,TH,NONE,780.6017118345884,1151.1508331850796
.@AISSUPERWiFi,00:7e:95:c5:34:c6,-73,1,Y,TH,NONE,780.6017118345884,1151.1508331850796
.@TRUEWIFI,00:7e:95:c5:34:c5,-73,1,Y,TH,NONE,780.6017118345884,1151.1508331850796
@JumboPlusIoT,00:7e:95:c5:34:c3,-73,1,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1151.1508331850796
@JumboPlusIoT,00:7e:95:c5:3b:03,-56,1,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1151.1508331850796
@JumboPlus,00:7e:95:c5:34:c0,-73,1,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
@JumboPlus,00:7e:95:c5:3b:00,-56,1,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
AISSMARTLogin,00:7e:95:c7:f0:a6,-81,44,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
AISSMARTLogin,00:b6:70:59:9f:06,-61,40,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
.@TrueMoveH,00:b6:70:59:9f:07,-61,40,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
@TOT_Wi-Fi,00:b6:70:59:9f:08,-61,40,Y,TH,NONE,780.6017118345884,1151.1508331850796
@JumboPlusIoT,00:b6:70:59:9f:0c,-61,40,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1151.1508331850796
eduroam,00:b6:70:59:9f:0d,-61,40,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
CPE-WiFi,00:3c:10:75:b2:4e,-83,40,Y,TH,NONE,780.6017118345884,1151.1508331850796
@JumboPlus5GHz,00:b6:70:59:9f:0e,-62,40,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
CPE-Staff,00:3c:10:75:b2:4f,-82,40,Y,TH,NONE,780.6017118345884,1151.1508331850796
AISSMARTLogin,00:b6:70:5e:a5:a6,-82,157,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
.@TrueMoveH,00:b6:70:5e:a5:a7,-82,157,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
@TOT_Wi-Fi,00:b6:70:5e:a5:a8,-82,157,Y,TH,NONE,780.6017118345884,1151.1508331850796
@JumboPlusIoT,00:b6:70:5e:a5:ac,-83,157,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1151.1508331850796
AISSMARTLogin,00:7e:95:cb:a8:86,-59,157,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
AISSMARTLogin,00:7e:95:c4:fa:66,-57,157,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
.@TrueMoveH,00:7e:95:cb:a8:87,-59,157,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
.@TrueMoveH,00:7e:95:c4:fa:67,-57,157,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
@TOT_Wi-Fi,00:7e:95:cb:a8:88,-59,157,Y,TH,NONE,780.6017118345884,1151.1508331850796
@TOT_Wi-Fi,00:7e:95:c4:fa:68,-57,157,Y,TH,NONE,780.6017118345884,1151.1508331850796
@JumboPlusIoT,00:7e:95:cb:a8:8c,-59,157,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1151.1508331850796
@JumboPlusIoT,00:7e:95:c4:fa:6c,-57,157,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1151.1508331850796
eduroam,00:7e:95:c4:fa:6d,-57,157,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
eduroam,00:7e:95:cb:a8:8d,-59,157,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
@JumboPlus5GHz,00:7e:95:c4:fa:6e,-57,157,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
@JumboPlus5GHz,00:7e:95:cb:a8:8e,-59,157,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
SSID,BSSID,RSSI,CHANNEL,HT,CC,SECURITY,Xcoordinate,Ycoordinate
@JumboPlusIoT,00:7e:95:c5:28:63,-73,11,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1151.1508331850796
.@AISSUPERWiFi,00:7e:95:c5:28:66,-74,11,Y,TH,NONE,780.6017118345884,1151.1508331850796
.@TRUEWIFI,04:5f:b9:e5:83:c5,-74,6,Y,TH,NONE,780.6017118345884,1151.1508331850796
@TOT_Wi-Fi,04:5f:b9:e5:83:c7,-74,6,Y,TH,NONE,780.6017118345884,1151.1508331850796
.@AISSUPERWiFi,04:5f:b9:e5:83:c6,-74,6,Y,TH,NONE,780.6017118345884,1151.1508331850796
@TOT_Wi-Fi,04:5f:b9:e5:ce:48,-72,"100,+1",Y,TH,NONE,780.6017118345884,1151.1508331850796
.@TRUEWIFI,00:7e:95:cb:a8:85,-68,1,Y,TH,NONE,780.6017118345884,1151.1508331850796
CPE-Staff,00:3c:10:75:b2:40,-76,11,Y,TH,NONE,780.6017118345884,1151.1508331850796
CPE-WiFi,00:3c:10:75:b2:41,-75,11,Y,TH,NONE,780.6017118345884,1151.1508331850796
@JumboPlus,00:b6:70:59:9f:00,-66,6,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
AISSMARTLogin,04:5f:b9:e5:ce:46,-68,"100,+1",Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
.@TrueMoveH,04:5f:b9:e5:ce:47,-68,"100,+1",Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
@JumboPlusIoT,04:5f:b9:e5:ce:4c,-69,"100,+1",Y,TH,RSN(PSK/AES/AES),780.6017118345884,1151.1508331850796
eduroam,04:5f:b9:e5:ce:4d,-69,"100,+1",Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
@JumboPlus5GHz,04:5f:b9:e5:ce:4e,-69,"100,+1",Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
CPE-Staff,00:a2:89:03:36:ef,-82,140,Y,TH,NONE,780.6017118345884,1151.1508331850796
CPE-WiFi,00:a2:89:03:36:ee,-83,140,Y,TH,NONE,780.6017118345884,1151.1508331850796
CPE-Staff,00:b0:e1:98:f1:af,-83,132,Y,TH,NONE,780.6017118345884,1151.1508331850796
CPE-WiFi,00:b0:e1:98:f1:ae,-82,132,Y,TH,NONE,780.6017118345884,1151.1508331850796
CPE-Staff,00:a2:89:03:3a:2f,-81,116,Y,TH,NONE,780.6017118345884,1151.1508331850796
CPE-WiFi,00:a2:89:03:3a:2e,-81,116,Y,TH,NONE,780.6017118345884,1151.1508331850796
@JumboPlus5GHz,00:7e:95:c7:ec:6e,-79,108,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
eduroam,00:7e:95:c7:ec:6d,-79,108,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
@JumboPlusIoT,00:7e:95:c7:ec:6c,-78,108,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1151.1508331850796
@TOT_Wi-Fi,00:7e:95:c7:ec:68,-78,108,Y,TH,NONE,780.6017118345884,1151.1508331850796
.@TrueMoveH,00:7e:95:c7:ec:67,-79,108,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
AISSMARTLogin,00:7e:95:c7:ec:66,-79,108,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
@JumboPlus5GHz,00:7e:95:c5:46:4e,-87,104,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
eduroam,00:7e:95:c5:46:4d,-86,104,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
@JumboPlusIoT,00:7e:95:c5:46:4c,-85,104,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1151.1508331850796
.@TrueMoveH,00:7e:95:c5:46:47,-87,104,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
AISSMARTLogin,00:7e:95:c5:46:46,-86,104,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
@JumboPlus5GHz,00:7e:95:c5:3b:0e,-56,100,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
eduroam,00:7e:95:c5:3b:0d,-56,100,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
@JumboPlusIoT,00:7e:95:c5:3b:0c,-55,100,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1151.1508331850796
@TOT_Wi-Fi,00:7e:95:c5:3b:08,-56,100,Y,TH,NONE,780.6017118345884,1151.1508331850796
.@TrueMoveH,00:7e:95:c5:3b:07,-55,100,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
AISSMARTLogin,00:7e:95:c5:3b:06,-55,100,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
@JumboPlus5GHz,04:5f:b9:e5:da:2e,-65,64,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
eduroam,04:5f:b9:e5:da:2d,-65,64,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
@JumboPlusIoT,04:5f:b9:e5:da:2c,-65,64,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1151.1508331850796
@TOT_Wi-Fi,04:5f:b9:e5:da:28,-65,64,Y,TH,NONE,780.6017118345884,1151.1508331850796
.@TrueMoveH,04:5f:b9:e5:da:27,-65,64,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
AISSMARTLogin,04:5f:b9:e5:da:26,-65,64,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
@JumboPlus5GHz,00:7e:95:c5:34:ce,-78,56,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
eduroam,00:7e:95:c5:34:cd,-78,56,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
@JumboPlusIoT,00:7e:95:c5:34:cc,-78,56,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1151.1508331850796
@TOT_Wi-Fi,00:7e:95:c5:34:c8,-79,56,Y,TH,NONE,780.6017118345884,1151.1508331850796
.@TrueMoveH,00:7e:95:c5:34:c7,-79,56,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
AISSMARTLogin,00:7e:95:c5:34:c6,-78,56,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
@JumboPlus5GHz,04:5f:b9:e5:83:ce,-84,52,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
eduroam,04:5f:b9:e5:83:cd,-83,52,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
@JumboPlusIoT,04:5f:b9:e5:83:cc,-83,52,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1151.1508331850796
@TOT_Wi-Fi,04:5f:b9:e5:83:c8,-83,52,Y,TH,NONE,780.6017118345884,1151.1508331850796
.@TrueMoveH,04:5f:b9:e5:83:c7,-83,52,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
AISSMARTLogin,04:5f:b9:e5:83:c6,-83,52,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
CPE-WiFi,70:f3:5a:55:a7:ce,-90,52,Y,TH,NONE,780.6017118345884,1151.1508331850796
CPE-Staff,70:f3:5a:55:a7:cf,-89,52,Y,TH,NONE,780.6017118345884,1151.1508331850796
@JumboPlus5GHz,00:7e:95:c9:f9:0e,-70,52,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
eduroam,00:7e:95:c9:f9:0d,-70,52,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
@JumboPlusIoT,00:7e:95:c9:f9:0c,-70,52,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1151.1508331850796
@TOT_Wi-Fi,00:7e:95:c9:f9:08,-70,52,Y,TH,NONE,780.6017118345884,1151.1508331850796
.@TrueMoveH,00:7e:95:c9:f9:07,-70,52,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
AISSMARTLogin,00:7e:95:c9:f9:06,-71,52,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
.@TRUEWIFI,00:b6:70:5e:a5:a5,-70,11,Y,TH,NONE,780.6017118345884,1151.1508331850796
521A-dE8AxJGngP1AK4k,9c:ae:d3:43:1a:99,-78,11,Y,--,RSN(PSK/AES/AES),780.6017118345884,1151.1508331850796
@TOT_Wi-Fi,00:b6:70:5e:a5:a7,-70,11,Y,TH,NONE,780.6017118345884,1151.1508331850796
.@AISSUPERWiFi,00:b6:70:5e:a5:a6,-70,11,Y,TH,NONE,780.6017118345884,1151.1508331850796
@TOT_Wi-Fi,00:7e:95:c4:fa:67,-60,11,Y,TH,NONE,780.6017118345884,1151.1508331850796
.@AISSUPERWiFi,00:7e:95:c4:fa:66,-60,11,Y,TH,NONE,780.6017118345884,1151.1508331850796
.@TRUEWIFI,00:7e:95:c4:fa:65,-60,11,Y,TH,NONE,780.6017118345884,1151.1508331850796
@JumboPlusIoT,00:7e:95:c4:fa:63,-60,11,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1151.1508331850796
@JumboPlus,00:7e:95:c4:fa:60,-60,11,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
@JumboPlusIoT,00:b6:70:5e:a5:a3,-70,11,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1151.1508331850796
@JumboPlus,00:b6:70:5e:a5:a0,-70,11,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
@TOT_Wi-Fi,00:b6:70:59:9f:07,-72,6,Y,TH,NONE,780.6017118345884,1151.1508331850796
.@AISSUPERWiFi,00:b6:70:59:9f:06,-70,6,Y,TH,NONE,780.6017118345884,1151.1508331850796
.@TRUEWIFI,00:b6:70:59:9f:05,-71,6,Y,TH,NONE,780.6017118345884,1151.1508331850796
@JumboPlusIoT,00:b6:70:59:9f:03,-72,6,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1151.1508331850796
.@TRUEWIFI,00:7e:95:cb:65:45,-74,6,Y,TH,NONE,780.6017118345884,1151.1508331850796
DIRECT-EA-HP,16:cb:19:9a:02:ea,-71,6,Y,--,RSN(PSK/AES/AES),780.6017118345884,1151.1508331850796
@JumboPlusIoT,00:7e:95:cb:65:43,-75,6,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1151.1508331850796
@TOT_Wi-Fi,00:7e:95:c9:f9:07,-71,6,Y,TH,NONE,780.6017118345884,1151.1508331850796
.@AISSUPERWiFi,00:7e:95:c9:f9:06,-69,6,Y,TH,NONE,780.6017118345884,1151.1508331850796
.@TRUEWIFI,00:7e:95:c9:f9:05,-70,6,Y,TH,NONE,780.6017118345884,1151.1508331850796
@JumboPlusIoT,00:7e:95:c9:f9:03,-70,6,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1151.1508331850796
@JumboPlus,00:7e:95:c9:f9:00,-70,6,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
CPE-WiFi,00:a2:89:03:3a:21,-76,1,Y,TH,NONE,780.6017118345884,1151.1508331850796
@TOT_Wi-Fi,00:7e:95:cb:a8:87,-72,1,Y,TH,NONE,780.6017118345884,1151.1508331850796
.@AISSUPERWiFi,00:7e:95:cb:a8:86,-72,1,Y,TH,NONE,780.6017118345884,1151.1508331850796
@JumboPlusIoT,00:7e:95:cb:a8:83,-73,1,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1151.1508331850796
@JumboPlus,00:7e:95:c5:34:c0,-70,1,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
@JumboPlus,00:7e:95:cb:a8:80,-72,1,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
CPE-WiFi,70:f3:5a:55:a7:c1,-77,1,Y,TH,NONE,780.6017118345884,1151.1508331850796
CPE-Staff,70:f3:5a:55:a7:c0,-77,1,Y,TH,NONE,780.6017118345884,1151.1508331850796
@TOT_Wi-Fi,00:7e:95:c5:3b:07,-55,1,Y,TH,NONE,780.6017118345884,1151.1508331850796
.@AISSUPERWiFi,00:7e:95:c5:3b:06,-55,1,Y,TH,NONE,780.6017118345884,1151.1508331850796
.@TRUEWIFI,00:7e:95:c5:3b:05,-55,1,Y,TH,NONE,780.6017118345884,1151.1508331850796
@JumboPlusIoT,00:7e:95:c5:3b:03,-55,1,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1151.1508331850796
@JumboPlus,00:7e:95:c5:3b:00,-55,1,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
@TOT_Wi-Fi,00:7e:95:c5:34:c7,-70,1,Y,TH,NONE,780.6017118345884,1151.1508331850796
.@AISSUPERWiFi,00:7e:95:c5:34:c6,-70,1,Y,TH,NONE,780.6017118345884,1151.1508331850796
.@TRUEWIFI,00:7e:95:c5:34:c5,-70,1,Y,TH,NONE,780.6017118345884,1151.1508331850796
@JumboPlusIoT,00:7e:95:c5:34:c3,-70,1,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1151.1508331850796
ESP-5EAC73,de:4f:22:5e:ac:73,-61,1,N,TH,NONE,780.6017118345884,1151.1508331850796
AISSMARTLogin,00:7e:95:c7:f0:a6,-83,44,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
AISSMARTLogin,00:b6:70:59:9f:06,-64,40,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
.@TrueMoveH,00:b6:70:59:9f:07,-64,40,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
@TOT_Wi-Fi,00:b6:70:59:9f:08,-64,40,Y,TH,NONE,780.6017118345884,1151.1508331850796
@JumboPlusIoT,00:b6:70:59:9f:0c,-64,40,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1151.1508331850796
eduroam,00:b6:70:59:9f:0d,-64,40,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
CPE-WiFi,00:3c:10:75:b2:4e,-84,40,Y,TH,NONE,780.6017118345884,1151.1508331850796
@JumboPlus5GHz,00:b6:70:59:9f:0e,-64,40,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
CPE-Staff,00:3c:10:75:b2:4f,-84,40,Y,TH,NONE,780.6017118345884,1151.1508331850796
.@TrueMoveH,00:7e:95:c5:28:67,-84,157,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
AISSMARTLogin,00:7e:95:c5:28:66,-83,157,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
AISSMARTLogin,00:7e:95:cb:a8:86,-67,157,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
.@TrueMoveH,00:7e:95:cb:a8:87,-67,157,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
AISSMARTLogin,00:7e:95:c4:fa:66,-53,157,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
.@TrueMoveH,00:7e:95:c4:fa:67,-53,157,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
@TOT_Wi-Fi,00:7e:95:c4:fa:68,-54,157,Y,TH,NONE,780.6017118345884,1151.1508331850796
@TOT_Wi-Fi,00:7e:95:cb:a8:88,-67,157,Y,TH,NONE,780.6017118345884,1151.1508331850796
@JumboPlusIoT,00:7e:95:c4:fa:6c,-54,157,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1151.1508331850796
@JumboPlusIoT,00:7e:95:cb:a8:8c,-67,157,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1151.1508331850796
eduroam,00:7e:95:c4:fa:6d,-54,157,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
eduroam,00:7e:95:cb:a8:8d,-67,157,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
@JumboPlus5GHz,00:7e:95:c4:fa:6e,-54,157,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
@JumboPlus5GHz,00:7e:95:cb:a8:8e,-67,157,Y,TH,RSN(802.1x/AES/AES),780.6017118345884,1151.1508331850796
SSID,BSSID,RSSI,CHANNEL,HT,CC,SECURITY,Xcoordinate,Ycoordinate
CPE-Staff,00:a2:89:03:3a:20,-76,1,Y,TH,NONE,780.6017118345884,1147.683676293265
@TOT_Wi-Fi,00:7e:95:cb:65:47,-76,6,Y,TH,NONE,780.6017118345884,1147.683676293265
DIRECT-CKJIKISHEREmsVU,92:30:49:0f:e2:c9,-77,1,Y,--,RSN(PSK/AES/AES),780.6017118345884,1147.683676293265
CPE-Staff,94:d4:69:fc:8d:60,-77,6,Y,TH,NONE,780.6017118345884,1147.683676293265
CPE-WiFi,94:d4:69:fc:8d:6e,-90,140,Y,TH,NONE,780.6017118345884,1147.683676293265
CPE-Staff,94:d4:69:fc:8d:6f,-88,140,Y,TH,NONE,780.6017118345884,1147.683676293265
@JumboPlusIoT,00:7e:95:c5:28:63,-73,11,Y,TH,RSN(PSK/AES/AES),780.6017118345884,1147.683676293265
.@AISSUPERWiFi,00:7e:95:c5:28:66,-74,11,Y,TH,NONE,780.6017118345884,1147.683676293265
.@TRUEWIFI,04:5f:b9:e5:83:c5,-74,6,Y,TH,NONE,780.6017118345884,1147.683676293265
@TOT_Wi-Fi,04:5f:b9:e5:83:c7,-74,6,Y,TH,NONE,780.6017118345884,1147.683676293265
.@AISSUPERWiFi,04:5f:b9:e5:83:c6,-74,6,Y,TH,NONE,780.6017118345884,1147.683676293265
.@TRUEWIFI,00:7e:95:cb:a8:85,-68,1,Y,TH,NONE,780.6017118345884,1147.683676293265
CPE-Staff,00:3c:10:75:b2:40,-76,11,Y,TH,NONE,780.6017118345884,1147.683676293265
CPE-WiFi,00:3c:10:75:b2:41,-75,11,Y,TH,NONE,780.6017118345884,1147.683676293265
