-58.82376665866241,-57.99073123299067,-56.904209591839965,-56.470892515515885,-57.188563822637796,-58.101353695540354,-58.623646199368565,-59.16344887875847,-58.88876155796878,-59.38865152948354,-59.75474399587877,-59.868650305292675,-60.07662464842642,-59.935413255192586,-59.06757366243902,-57.895003648090764,-54.730690228656606,-52.885582207659766,-55.36774607270599,-57.66883295706792,-59.26342425861574,-59.900370994466435,-59.49302408672427,-58.22650685696158,-56.02148870278395,-53.495827541471996,-52.68803640311928,-48.87335736309929,-44.74095488713242,-42.708282931299415,-37.40110567146641,-38.96477532570458,-40.5445512417442,-42.6712374473657,-44.91760054493133,-47.25885385737532,-50.06201658612277,-52.67815149633453,-54.753262062978216,-56.688075232130025
-58.37554499485971,-57.27091898583577,-56.355057430975606,-56.471780065257384,-57.14464389945581,-57.834521173981486,-58.501279113109646,-58.68000601005832,-58.54851133530834,-58.87940004768066,-59.261992321415704,-59.19526404477263,-59.163636732417416,-58.83157643062571,-57.54790698130007,-56.31909068475014,-54.253211006813295,-52.988393251741165,-54.461939475025865,-57.694653957143025,-61.06044202418864,-62.115469623806725,-62.15987765797889,-61.856601155156206,-60.064154667716906,-57.9663669007242,-56.66857011520803,-50.37541815753148,-43.13588292355134,-39.911711975569986,-38.90327559812829,-39.778909670427765,-41.29508264347558,-43.23897888322706,-45.22308820144846,-47.20551577854786,-49.80788293326085,-52.5222275180986,-54.71589737825119,-56.6778499180271
-57.8384168708745,-56.79757722856573,-56.19007245309028,-56.64127364025448,-57.129151350946906,-57.7395190039037,-58.32945671968614,-58.36457662900969,-58.33173603809489,-58.4732030249387,-58.761856959496434,-58.64411618580137,-58.411639142641164,-57.796311350886995,-56.62487079885927,-55.399238067263916,-53.34161193986893,-52.76388448532935,-53.33706807911444,-56.79148464656607,-63.44831674662133,-63.04771406278759,-63.2473808633313,-65.74920748866766,-63.482746743099014,-59.62866353447964,-56.29141094271314,-52.42703728289511,-46.93442133642499,-43.17143812044581,-42.0061578195628,-42.2141117062008,-42.901882155213045,-44.42918312217746,-46.183000202709984,-47.890098764496315,-50.09095153788078,-52.568681260148686,-54.97734827095166,-56.78363709577899
-57.50314664309113,-56.58166763727058,-56.276265115925895,-56.94164960031327,-57.458410508729294,-57.8117640309005,-58.30138647357575,-58.17976177630718,-58.12837379962961,-58.17146964601461,-58.24731722024676,-58.297181110161006,-57.9811735132844,-57.06268462932191,-54.92339984642723,-53.69319737572617,-52.49419302860977,-51.2471905340156,-51.93848398154514,-52.13383611816879,-59.275796495796335,-59.231990547720045,-61.89297566646225,-64.62281101788307,-64.86793142167852,-63.44845904706393,-58.64926558271224,-55.218095429428914,-51.50563719090288,-47.923019032730465,-45.954336437889594,-45.54948065968544,-45.356211806735544,-46.03139914379233,-47.54419601379873,-49.0824518987684,-50.836332087240194,-52.94308238932975,-55.271917848429105,-56.995339897137264
-57.37411247886456,-56.57683541369729,-56.54784475860374,-57.30436268103622,-57.93007059514364,-58.195214953213224,-58.50850613143196,-58.20525495330004,-57.91387660355373,-58.04935122090579,-57.932495934487555,-58.15149565703719,-58.16490333275268,-57.122565054401946,-52.48038224860825,-44.56865194394055,-42.62558493654948,-45.778763260970194,-49.327714814096545,-50.153146856507526,-54.180357930238074,-57.48246901503649,-60.57316323156951,-63.43697199869926,-64.92375052108584,-64.56480900938985,-61.98703546343298,-59.125017595518,-56.07451763719931,-52.767876607490805,-50.23678356898267,-49.17223689916206,-48.236809877529026,-48.179828499522785,-49.19735852687073,-50.470713596938204,-51.91645732549267,-53.983604628228285,-55.58794443864902,-57.34551896756019
-57.43223345012156,-56.7699065470651,-56.95363406057838,-57.821269077264226,-58.61224407773911,-58.911683543903436,-59.07275224384627,-58.72800934108491,-57.93012324353112,-58.10648595404552,-57.98205787667079,-58.2040348167684,-59.15224512466414,-58.77277584420479,-54.38642292234538,-42.2309629981095,-37.34883321663243,-39.45796094626107,-41.63964772665493,-45.76841499056715,-51.42027907412823,-55.85876406992246,-59.60289718192001,-62.77952944912864,-64.98092842883861,-65.49377515695168,-64.45287777298381,-62.72943096752612,-60.44512015765304,-57.2803921226191,-54.44209785652568,-52.68839918858205,-51.161691458998746,-50.76578997236094,-51.153783491447676,-51.915106219831785,-53.37126048185198,-54.85641127598577,-56.16299675773127,-57.74498807631295
-57.65331573387669,-57.11571587850166,-57.44574784170124,-58.47045841500978,-59.4964430299216,-60.01299453745031,-60.176364936713604,-60.106962480867914,-59.351337792477885,-59.45370747766758,-59.373554982395156,-59.68235367535251,-60.330604942387176,-59.114214187364055,-54.32119299131415,-42.96501723194825,-38.5038101083821,-40.1211526396714,-43.6241525180817,-46.5314962923966,-51.10833439698622,-55.28601187016836,-59.22411594318189,-62.860439445385246,-65.78779970118465,-67.22102379252327,-67.11186497461277,-66.37507849264784,-64.44865111510845,-61.296601097464354,-58.12886522870094,-55.91143738061958,-54.20939596008322,-53.50820969254066,-53.25082988498621,-53.6038255977367,-54.74794648872333,-55.58777133276571,-56.97453872549781,-58.27925391156916
-57.979147586275886,-57.57128173711022,-57.97923603066007,-59.269428209655395,-60.501232535908734,-61.18207458317509,-61.87252877678135,-62.30914845798424,-62.39516867369071,-62.6183496013133,-62.98000032872706,-63.331754518138055,-62.50424569619802,-59.47702194428948,-53.71522497554428,-44.01917056488941,-41.491120247232246,-43.352604980338704,-50.71275300359735,-50.64792547861078,-52.28193574784702,-55.44804385302698,-59.337548982873194,-63.56447513622125,-67.47800403365841,-69.86255778969132,-70.60262568411831,-69.86455534827981,-68.0018866896127,-64.5922519450079,-61.31489132752796,-58.95951767161625,-57.1666224515826,-56.16224011987578,-55.442098003088894,-55.398712783308554,-55.77732974557454,-56.57888505290148,-57.83752932664693,-58.85041447658463
-58.371201641085285,-58.108115487739596,-58.51511778971007,-60.005708975471585,-61.497028486784785,-62.47327646166033,-63.47808227568775,-64.68562983775858,-65.44005169955531,-66.11143884062906,-67.06088479428249,-67.66109683434455,-65.1119133955042,-61.11808612411592,-56.14796581395365,-51.76983929160971,-47.36490122621447,-46.72873814419183,-51.809258901909175,-52.02037055828033,-52.733632530678925,-55.67202504025044,-59.55822159193676,-64.47948391001837,-70.21173992974121,-73.72106885535695,-74.3011287864976,-73.09165469810912,-70.66642446699092,-67.31778815256041,-64.21327433933286,-61.695454784615606,-59.89270243580857,-58.62759290889288,-57.45925222355128,-56.78918248203106,-56.79055196896778,-57.560693749658,-58.64875710777922,-59.38718809282419
-58.78616441395195,-58.68455795306636,-59.028200198490396,-60.53988966541825,-62.379939199386534,-63.72055137552384,-64.85824039320008,-66.46443978756405,-68.0481689889893,-69.20723559245386,-71.01176449127337,-73.09338002292941,-66.18190993752867,-60.72927312040472,-57.619722256544385,-54.70836712217525,-50.427237312628804,-48.43267803359291,-50.19978531923306,-51.65282698023014,-52.4027847390776,-56.72449806899611,-60.913904827044234,-65.81537454045635,-70.18891984619053,-76.1060487053112,-78.58076348018383,-77.0737622463478,-72.82844129791285,-69.67538173259841,-66.67996365781838,-64.2414667229935,-62.45297562508789,-60.510563118296794,-58.87777239991477,-58.04799202430508,-57.96974026688338,-58.61973815267838,-59.32069834421459,-59.71068597722599
-59.1804456171308,-59.238756392965136,-59.515990994027916,-60.902384405633356,-63.03417844503224,-64.6119310897981,-65.8871840680136,-67.51633657770392,-69.38066877778155,-70.98121463089379,-71.87371838656931,-71.07869610112499,-66.79415259738569,-62.00707109874471,-58.18617791916972,-54.72072165877897,-51.15660308991853,-49.71084230605212,-51.14919364098588,-53.26632947518417,-55.93317439936761,-59.79136777912951,-64.17853757245875,-68.15709173647073,-70.78856093629626,-80.65973073670818,-80.42296600689001,-77.18777780588823,-74.2129988293962,-71.72581234334066,-68.74904322745603,-66.23391851584901,-63.94783285405166,-61.73236448632305,-60.24420001276466,-59.393072527862095,-59.087219880594276,-59.445579588756075,-59.60134139746424,-59.76172707368991
-59.514342696382855,-59.69945586509745,-60.00448331250354,-61.087283666282275,-63.165420093133335,-65.25477218610847,-66.42456404589987,-68.0446622434686,-69.57247633411384,-70.95355879146763,-71.38919794480432,-69.89335716427203,-66.6741560207259,-62.82113052986987,-59.032032861806094,-55.57992601503185,-52.7191202612957,-51.84091961989977,-52.95461796024357,-55.21111064923862,-58.35638638927711,-62.47688096668465,-67.39878724792467,-72.66731760091696,-77.2934387482965,-79.33937215881802,-76.52305591450107,-77.57062959354933,-76.20310413695024,-73.00160962476575,-69.93011200880346,-67.36358165405434,-64.95700276696572,-63.022632445732036,-61.53950714090002,-60.53530608234443,-60.04527621635157,-59.66400831219039,-59.62054984853381,-59.79638401276145
-59.754900916801645,-60.042895125912935,-60.44019093869551,-61.164399703793606,-62.97050997023889,-65.19820360114342,-66.69270020708154,-68.00974839211032,-69.30328069814077,-70.112949836246,-70.24989241687317,-68.93930129187319,-66.51245634457406,-63.44200007406854,-60.224262915191375,-57.215913643643155,-55.08774597310059,-54.508155422288006,-55.435377847656376,-57.37883882697422,-60.53536116374926,-64.75774212818648,-69.75018652277517,-75.88005024691374,-83.24532171447187,-82.48975936252097,-79.77951081504965,-77.92026395144843,-76.02602470036322,-73.4366614905414,-70.61576974735718,-68.17979768603925,-66.03284470136161,-64.11259260577022,-62.53900478614168,-61.192452513868744,-60.10234396490519,-59.62993689279256,-59.67457609802278,-59.81292488546045
-59.85922093367992,-60.24394524811912,-60.7075010874572,-61.32339875453695,-62.63077488389551,-64.53066296267863,-66.43957525085602,-67.64526590315504,-68.72183883162575,-69.24315561016083,-69.0698961489422,-68.0319127004621,-66.13282123541278,-63.49620184751054,-61.07993181954739,-58.87841343607327,-57.29984815055548,-56.76203207409614,-57.53256886237578,-59.343603638725554,-62.02598273654465,-65.74704040294331,-70.50495882984379,-75.9893395783379,-80.87021021533954,-82.07451468117677,-80.20609448151852,-77.9991969290176,-76.023757274716,-73.55708974711992,-71.00524683899259,-68.79853986407696,-66.61269783114165,-64.48661814152108,-62.59255004809027,-61.04172211753759,-60.05831850020782,-59.57567531586356,-59.75130057844926,-59.803242300795745
-59.83320402677738,-60.28692367238908,-60.79200192272137,-61.40364899978981,-62.26060550584191,-63.752993108176796,-65.45776301958077,-66.86346636962331,-67.8374700086164,-68.35060750244034,-68.12377195012319,-67.13642624760195,-65.69721109257509,-63.768057844427545,-61.87731873506797,-60.09798238913857,-59.004182667894,-58.656344568797536,-59.13657840372894,-60.72673043204153,-63.28223742888883,-66.64800469209494,-70.62827189211431,-75.08275002484943,-78.64865228025893,-79.71109239855392,-78.86070727110724,-77.24463626547593,-75.1938434396228,-72.81134754646523,-70.72143399884298,-68.52846530377282,-66.19095704190705,-64.06143818227416,-62.265794099364,-60.85965135240231,-59.99241900304624,-59.55552543077714,-59.834866971695504,-59.82791292982864
-59.769208609647066,-60.149083980202775,-60.69295068773917,-61.29435429835972,-62.00336218392103,-62.99590896303725,-64.3185544902706,-65.59514471939733,-66.55468198373568,-67.22452151643111,-67.31185932759871,-66.49651895350875,-65.20153100337711,-63.815600374050945,-62.49881766006757,-61.23413277492,-60.47907685453592,-60.36022881456955,-60.916912081684686,-62.254800998493764,-64.31603479397978,-67.26270141774594,-70.76125554697259,-74.31129361751937,-76.7137515450462,-77.53327550746725,-76.88617348649713,-75.59876638553104,-73.70680799683292,-71.78155976599656,-69.69697952665904,-67.59433063705066,-65.46149367458088,-63.5157954887525,-61.85428712016514,-60.62540843267119,-59.8445835962886,-59.632140432980364,-59.901758830780565,-59.82439545786137
-59.72571144851388,-59.929061299927525,-60.418070364962986,-60.99707667470274,-61.637004189431025,-62.3738564693719,-63.299932629265285,-64.26907861838836,-64.9971729459771,-65.5054743713121,-65.87308131979177,-65.70609946876742,-64.91057022701922,-63.97425675615786,-62.83453237366804,-61.927801459556264,-61.33052809673587,-61.437877266370236,-62.14756091141968,-63.44689328361949,-65.34373594290133,-67.71738070178192,-70.46359409647782,-72.91900153965686,-74.41476834776071,-74.74058100250865,-74.33626108792585,-73.3137512174657,-72.00086999673677,-70.37114022893053,-68.52716630335786,-66.54174342365343,-64.5886598262743,-62.83294690106564,-61.385306981223664,-60.38264846650614,-59.67287804517652,-59.794028111394724,-59.89334539758805,-59.78118871322967
-59.75196069033274,-59.751059179272204,-60.04992315638491,-60.54535683512982,-61.10730670758883,-61.72089777641003,-62.35648413636338,-63.101251328097945,-63.717368723113225,-63.98840885100468,-64.0181565967266,-63.89628893725022,-63.55653478084018,-63.16359933621851,-62.768339763105715,-62.31948828787111,-61.85277986448108,-61.92145408239424,-62.54883228536593,-63.680035276059584,-65.30587115529949,-67.38655338627196,-69.53154218260175,-71.08342188230375,-71.86417061206534,-72.18198576197143,-72.01208005653454,-71.40451377388892,-70.30153168629354,-68.82710490239025,-67.12431725020747,-65.31557075844134,-63.604493120201795,-62.0912703321722,-60.92440327623568,-60.02691690876286,-59.676771816707316,-59.92288327373353,-59.85560033424332,-59.75026002850677
-59.75196069033274,-59.75196069033274,-59.77459685619034,-60.066704591931085,-60.50353919366786,-60.971831442748694,-61.478480015898825,-61.915875392186734,-62.4028703296093,-62.79709430657604,-62.823431386486206,-62.46237281926065,-61.96472024591375,-61.3794448990684,-61.20379243776037,-61.1764770134309,-61.20317448215274,-61.34780895632066,-62.083027263680584,-63.21114868151945,-64.65457402993499,-66.35307766401544,-67.67740989431185,-68.71461632521914,-69.52565256454172,-69.97192521183518,-70.02374116273651,-69.47928263418947,-68.4491337310928,-67.11430406011077,-65.57835011737444,-64.03696192147798,-62.596133322169834,-61.40061546808731,-60.42602759331912,-59.73550637315577,-59.85802367433021,-59.91445046096328,-59.75367815620584,-59.75196069033274
-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.76171929310483,-59.98535095829661,-60.322931800063785,-60.641000598852784,-60.95720469667171,-61.15344995998912,-61.320282851045405,-61.425374460872376,-61.37461527463837,-61.02923968273447,-60.46030317085399,-60.05777866721836,-60.14066438056419,-60.45097306362688,-60.74772294212525,-61.22908775287955,-62.241416026969,-63.52224491215518,-64.73371612385637,-65.86897668254969,-66.91479565339714,-67.74354394063789,-68.17906343927929,-68.06532134083791,-67.4673924261323,-66.52668107613142,-65.33715782370717,-64.06223704015716,-62.806535937759975,-61.70346262742545,-60.71597975892044,-59.92307597056846,-59.85458386759018,-59.95157033474844,-59.79210578307779,-59.75196069033274,-59.75196069033274
-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.844522329874735,-60.06569537227162,-60.26005058565761,-60.407566472953604,-60.42986516578375,-60.354428163261915,-60.23725686782983,-60.02955448382622,-59.731101805544014,-59.337610405075665,-59.22093539354408,-59.55954378451439,-60.167589488514935,-60.93771342568758,-61.700415397316945,-62.607521217378824,-63.66436981716007,-64.75671991895386,-65.63536799880039,-66.17649860903268,-66.32039760182951,-66.05655745431896,-65.46849463343557,-64.64624174802725,-63.68841961526971,-62.6997624216187,-61.7818369888048,-60.8065566936522,-60.05136981940987,-59.91853451763562,-59.95550198975617,-59.79499315194201,-59.75196069033274,-59.75196069033274,-59.75196069033274
-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.79989686530796,-59.91020636853743,-59.98737646267986,-59.940824983254785,-59.801656341018685,-59.59803236549418,-59.381233076175434,-59.16357978383229,-59.00704543834064,-59.324053744959414,-59.98749676288793,-60.77878760009733,-61.752988393945344,-62.37583380780947,-63.11706855634992,-63.746764301531556,-64.24140934027128,-64.48268439955393,-64.42715051451333,-64.13371117088845,-63.64464898745905,-63.02019101282494,-62.33065639922262,-61.504165915401586,-60.68464582302205,-60.12332508899452,-60.026137032038505,-59.91151679188731,-59.75014659615478,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274
-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.741627966743536,-59.692697432629814,-59.62325928158472,-59.55287832521735,-59.497349660404964,-59.47490670641726,-59.73671584857246,-60.273105159840696,-60.96473144821309,-61.67064732135346,-62.222649220046335,-62.60240992371419,-62.87622455084913,-62.931945770754396,-62.83652638435076,-62.572510870805885,-62.129588962838056,-61.59081088614214,-61.02620252060524,-60.51608422807226,-60.23076944541609,-60.03917572215356,-59.80051015005428,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274
-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.751838416373275,-59.743120926961694,-59.72966115686499,-59.7208699711381,-59.721450927838276,-59.81134558112825,-60.12665478810631,-60.506231018596324,-60.88164565501769,-61.21439032686047,-61.43751486385278,-61.436942053161275,-61.344932156268015,-61.16613573589298,-60.90884125981941,-60.64209092239798,-60.37678875582037,-60.022304493644484,-59.800142384459136,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274
-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.7947863972112,-59.95174524322651,-60.10750706143487,-60.223575858689955,-60.275200389208706,-60.25305562214922,-60.163932443907456,-60.03028903261291,-59.88875188775599,-59.78785789240203,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274
-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.751856709785514,-59.751839428301025,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274
-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274
-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274,-59.75196069033274
