SSID,BSSID,RSSI,CHANNEL,HT,CC,SECURITY,Xcoordinate,Ycoordinate
s,u,m
SSID,BSSID,RSSI,CHANNEL,HT,CC,SECURITY,Xcoordinate,Ycoordinate
.@TRUEWIFI,00:7e:95:c5:10:25,-62,6,Y,TH,NONE,797.398395721925,541.4322638146168
@JumboPlusIoT,00:7e:95:c7:f0:a3,-60,6,Y,TH,RSN(PSK/AES/AES),797.398395721925,541.4322638146168
@TOT_Wi-Fi,00:7e:95:cb:77:c7,-68,6,Y,TH,NONE,797.398395721925,541.4322638146168
.@AISSUPERWiFi,00:7e:95:cb:77:c6,-68,6,Y,TH,NONE,797.398395721925,541.4322638146168
.@TRUEWIFI,00:7e:95:cb:77:c5,-69,6,Y,TH,NONE,797.398395721925,541.4322638146168
@JumboPlusIoT,00:7e:95:cb:77:c3,-69,6,Y,TH,RSN(PSK/AES/AES),797.398395721925,541.4322638146168
@JumboPlus,00:7e:95:cb:77:c0,-68,6,Y,TH,RSN(802.1x/AES/AES),797.398395721925,541.4322638146168
@TOT_Wi-Fi,00:7e:95:c5:06:67,-70,1,Y,TH,NONE,797.398395721925,541.4322638146168
.@AISSUPERWiFi,00:7e:95:c5:06:66,-72,1,Y,TH,NONE,797.398395721925,541.4322638146168
@JumboPlus,00:7e:95:c5:06:60,-71,1,Y,TH,RSN(802.1x/AES/AES),797.398395721925,541.4322638146168
@TOT_Wi-Fi,04:5f:b9:e5:a8:e7,-73,1,Y,TH,NONE,797.398395721925,541.4322638146168
.@AISSUPERWiFi,04:5f:b9:e5:a8:e6,-73,1,Y,TH,NONE,797.398395721925,541.4322638146168
.@TRUEWIFI,04:5f:b9:e5:a8:e5,-73,1,Y,TH,NONE,797.398395721925,541.4322638146168
@JumboPlusIoT,04:5f:b9:e5:a8:e3,-73,1,Y,TH,RSN(PSK/AES/AES),797.398395721925,541.4322638146168
@JumboPlus,04:5f:b9:e5:a8:e0,-73,1,Y,TH,RSN(802.1x/AES/AES),797.398395721925,541.4322638146168
@TOT_Wi-Fi,00:7e:95:cb:91:a7,-71,1,Y,TH,NONE,797.398395721925,541.4322638146168
.@AISSUPERWiFi,00:7e:95:c5:2f:86,-62,1,Y,TH,NONE,797.398395721925,541.4322638146168
.@TRUEWIFI,00:7e:95:c5:2f:85,-62,1,Y,TH,NONE,797.398395721925,541.4322638146168
@JumboPlus,00:7e:95:c5:2f:80,-62,1,Y,TH,RSN(802.1x/AES/AES),797.398395721925,541.4322638146168
@JumboPlus,00:7e:95:cb:6f:20,-60,1,Y,TH,RSN(802.1x/AES/AES),797.398395721925,541.4322638146168
@TOT_Wi-Fi,00:7e:95:cb:6f:27,-60,1,Y,TH,NONE,797.398395721925,541.4322638146168
@TOT_Wi-Fi,00:7e:95:c9:79:07,-53,1,Y,TH,NONE,797.398395721925,541.4322638146168
.@AISSUPERWiFi,00:7e:95:cb:6f:26,-59,1,Y,TH,NONE,797.398395721925,541.4322638146168
.@AISSUPERWiFi,00:7e:95:c9:79:06,-53,1,Y,TH,NONE,797.398395721925,541.4322638146168
.@TRUEWIFI,00:7e:95:cb:6f:25,-60,1,Y,TH,NONE,797.398395721925,541.4322638146168
@JumboPlusIoT,00:7e:95:cb:6f:23,-60,1,Y,TH,RSN(PSK/AES/AES),797.398395721925,541.4322638146168
.@TRUEWIFI,00:7e:95:c9:79:05,-53,1,Y,TH,NONE,797.398395721925,541.4322638146168
Eng_Wi-Fi_Zone,64:d8:14:ef:e1:11,-54,1,Y,TH,"RSN(PSK/TKIP,AES/TKIP)",797.398395721925,541.4322638146168
@JumboPlusIoT,00:7e:95:c9:79:03,-53,1,Y,TH,RSN(PSK/AES/AES),797.398395721925,541.4322638146168
@JumboPlus,00:7e:95:c9:79:00,-53,1,Y,TH,RSN(802.1x/AES/AES),797.398395721925,541.4322638146168
SSID,BSSID,RSSI,CHANNEL,HT,CC,SECURITY,Xcoordinate,Ycoordinate
@JumboPlusIoT,04:5f:b9:e4:2f:8c,-84,60,Y,TH,RSN(PSK/AES/AES),1004.5285204991087,543.9278074866311
@TOT_Wi-Fi,04:5f:b9:e4:2f:88,-84,60,Y,TH,NONE,1004.5285204991087,543.9278074866311
.@TrueMoveH,04:5f:b9:e4:2f:87,-84,60,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
AISSMARTLogin,00:7e:95:c5:04:a6,-68,52,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
.@TrueMoveH,00:7e:95:c5:04:a7,-67,52,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
@TOT_Wi-Fi,00:7e:95:c5:04:a8,-67,52,Y,TH,NONE,1004.5285204991087,543.9278074866311
@JumboPlusIoT,00:7e:95:c5:04:ac,-67,52,Y,TH,RSN(PSK/AES/AES),1004.5285204991087,543.9278074866311
eduroam,00:7e:95:c5:04:ad,-67,52,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
@JumboPlus5GHz,00:b6:70:59:5d:ce,-74,52,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
eduroam,00:b6:70:59:5d:cd,-75,52,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
@JumboPlusIoT,00:b6:70:59:5d:cc,-75,52,Y,TH,RSN(PSK/AES/AES),1004.5285204991087,543.9278074866311
@TOT_Wi-Fi,00:b6:70:59:5d:c8,-75,52,Y,TH,NONE,1004.5285204991087,543.9278074866311
.@TrueMoveH,00:b6:70:59:5d:c7,-74,52,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
AISSMARTLogin,00:b6:70:59:5d:c6,-75,52,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
AISSMARTLogin,00:7e:95:c7:f0:a6,-81,157,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
.@TrueMoveH,00:7e:95:c7:f0:a7,-81,157,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
@TOT_Wi-Fi,00:7e:95:c7:f0:a8,-82,157,Y,TH,NONE,1004.5285204991087,543.9278074866311
@JumboPlusIoT,00:7e:95:c7:f0:ac,-82,157,Y,TH,RSN(PSK/AES/AES),1004.5285204991087,543.9278074866311
eduroam,00:7e:95:c7:f0:ad,-82,157,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
@JumboPlus5GHz,00:7e:95:c7:f0:ae,-81,157,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
.@TrueMoveH,04:5f:b9:e5:1f:a7,-76,149,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
AISSMARTLogin,04:5f:b9:e5:1f:a6,-75,149,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
@TOT_Wi-Fi,00:b6:70:5e:8f:68,-72,149,Y,TH,NONE,1004.5285204991087,543.9278074866311
.@TrueMoveH,00:b6:70:5e:8f:67,-72,149,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
AISSMARTLogin,00:7e:95:c5:1a:a6,-84,149,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
AISSMARTLogin,04:5f:b9:e5:81:c6,-73,149,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
@JumboPlus5GHz,00:7e:95:c5:1a:ae,-85,149,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
eduroam,00:7e:95:c5:1a:ad,-84,149,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
@JumboPlusIoT,00:7e:95:c5:1a:ac,-85,149,Y,TH,RSN(PSK/AES/AES),1004.5285204991087,543.9278074866311
@TOT_Wi-Fi,00:7e:95:c5:1a:a8,-85,149,Y,TH,NONE,1004.5285204991087,543.9278074866311
AISSMARTLogin,04:5f:b9:e3:33:a6,-78,149,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
AISSMARTLogin,00:b6:70:59:90:06,-83,149,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
AISSMARTLogin,00:b6:70:5e:8f:66,-72,149,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
AISSMARTLogin,00:7e:95:c5:10:26,-59,149,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
.@TrueMoveH,00:7e:95:c5:10:27,-59,149,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
@TOT_Wi-Fi,00:7e:95:c5:10:28,-59,149,Y,TH,NONE,1004.5285204991087,543.9278074866311
@JumboPlusIoT,00:7e:95:c5:10:2c,-58,149,Y,TH,RSN(PSK/AES/AES),1004.5285204991087,543.9278074866311
eduroam,00:7e:95:c5:10:2d,-59,149,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
@JumboPlusIoT,00:b6:70:5e:8f:6c,-72,149,Y,TH,RSN(PSK/AES/AES),1004.5285204991087,543.9278074866311
eduroam,00:b6:70:5e:8f:6d,-71,149,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
@JumboPlus5GHz,00:7e:95:c5:10:2e,-59,149,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
@JumboPlus5GHz,00:b6:70:5e:8f:6e,-72,149,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
@JumboPlus5GHz,00:7e:95:cb:0d:8e,-78,149,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
eduroam,00:7e:95:c9:7b:6d,-83,48,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
AISSMARTLogin,00:7e:95:c9:7b:66,-83,48,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
.@TrueMoveH,00:7e:95:c9:7b:67,-83,48,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
@TOT_Wi-Fi,00:7e:95:c9:7b:68,-84,48,Y,TH,NONE,1004.5285204991087,543.9278074866311
AISSMARTLogin,00:7e:95:c9:d3:26,-78,48,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
.@TrueMoveH,00:7e:95:c9:d3:27,-77,48,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
@JumboPlusIoT,00:7e:95:c9:7b:6c,-83,48,Y,TH,RSN(PSK/AES/AES),1004.5285204991087,543.9278074866311
@TOT_Wi-Fi,00:7e:95:c9:d3:28,-77,48,Y,TH,NONE,1004.5285204991087,543.9278074866311
@JumboPlusIoT,00:7e:95:c9:d3:2c,-77,48,Y,TH,RSN(PSK/AES/AES),1004.5285204991087,543.9278074866311
eduroam,00:7e:95:c9:d3:2d,-77,48,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
@JumboPlus5GHz,00:7e:95:c9:d3:2e,-78,48,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
@JumboPlus5GHz,00:7e:95:c9:7b:6e,-83,48,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
AISSMARTLogin,00:7e:95:c9:79:06,-46,44,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
.@TrueMoveH,00:7e:95:c9:79:07,-46,44,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
@TOT_Wi-Fi,00:7e:95:c9:79:08,-46,44,Y,TH,NONE,1004.5285204991087,543.9278074866311
@JumboPlusIoT,00:7e:95:c9:79:0c,-46,44,Y,TH,RSN(PSK/AES/AES),1004.5285204991087,543.9278074866311
eduroam,00:7e:95:c9:79:0d,-46,44,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
@JumboPlus5GHz,00:7e:95:c9:79:0e,-46,44,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
AISSMARTLogin,00:b6:70:5e:88:26,-84,40,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
@TOT_Wi-Fi,00:b6:70:5e:88:28,-85,40,Y,TH,NONE,1004.5285204991087,543.9278074866311
AISSMARTLogin,00:b6:70:59:96:c6,-84,40,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
eduroam,00:b6:70:5e:88:2d,-85,40,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
.@TrueMoveH,00:b6:70:59:96:c7,-84,40,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
@TOT_Wi-Fi,00:b6:70:59:96:c8,-84,40,Y,TH,NONE,1004.5285204991087,543.9278074866311
@JumboPlusIoT,00:b6:70:59:96:cc,-84,40,Y,TH,RSN(PSK/AES/AES),1004.5285204991087,543.9278074866311
@JumboPlus5GHz,00:b6:70:5e:88:2e,-85,40,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
eduroam,00:b6:70:59:96:cd,-84,40,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
@JumboPlus5GHz,00:b6:70:59:96:ce,-83,40,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
@TOT_Wi-Fi,04:5f:b9:e5:d9:a8,-83,36,Y,TH,NONE,1004.5285204991087,543.9278074866311
eduroam,04:5f:b9:e5:d9:ad,-82,36,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
AISSMARTLogin,04:5f:b9:e5:d9:a6,-83,36,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
.@TrueMoveH,04:5f:b9:e5:d9:a7,-83,36,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
@JumboPlusIoT,04:5f:b9:e5:d9:ac,-83,36,Y,TH,RSN(PSK/AES/AES),1004.5285204991087,543.9278074866311
AISSMARTLogin,00:b6:70:5f:15:06,-79,36,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
.@TrueMoveH,00:b6:70:5f:15:07,-79,36,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
@TOT_Wi-Fi,00:b6:70:5f:15:08,-79,36,Y,TH,NONE,1004.5285204991087,543.9278074866311
@JumboPlusIoT,00:b6:70:5f:15:0c,-79,36,Y,TH,RSN(PSK/AES/AES),1004.5285204991087,543.9278074866311
@JumboPlus5GHz,04:5f:b9:e5:d9:ae,-82,36,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
eduroam,00:b6:70:5f:15:0d,-79,36,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
@JumboPlus5GHz,00:b6:70:5f:15:0e,-79,36,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
@JumboPlusIoT,00:b6:70:59:5d:c3,-71,11,Y,TH,RSN(PSK/AES/AES),1004.5285204991087,543.9278074866311
@TOT_Wi-Fi,00:b6:70:59:5d:c7,-71,11,Y,TH,NONE,1004.5285204991087,543.9278074866311
.@AISSUPERWiFi,00:b6:70:59:5d:c6,-70,11,Y,TH,NONE,1004.5285204991087,543.9278074866311
.@TRUEWIFI,00:b6:70:59:5d:c5,-70,11,Y,TH,NONE,1004.5285204991087,543.9278074866311
@TOT_Wi-Fi,00:b6:70:59:95:67,-66,11,Y,TH,NONE,1004.5285204991087,543.9278074866311
.@AISSUPERWiFi,00:b6:70:59:95:66,-67,11,Y,TH,NONE,1004.5285204991087,543.9278074866311
.@TRUEWIFI,00:b6:70:59:95:65,-66,11,Y,TH,NONE,1004.5285204991087,543.9278074866311
@JumboPlusIoT,00:b6:70:59:95:63,-66,11,Y,TH,RSN(PSK/AES/AES),1004.5285204991087,543.9278074866311
@JumboPlus,00:b6:70:59:95:60,-66,11,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
4G-CPE-033621,60:c5:a8:e0:cd:a3,-73,"11,-1",Y,TH,RSN(PSK/AES/AES),1004.5285204991087,543.9278074866311
EZCast-BFA392A7,d2:c0:bf:a3:92:a7,-70,"9,-1",Y,--,RSN(PSK/AES/AES),1004.5285204991087,543.9278074866311
QuadrupedRobot,d4:5d:64:91:a2:38,-68,10,Y,US,RSN(PSK/AES/AES),1004.5285204991087,543.9278074866311
@TOT_Wi-Fi,00:7e:95:c9:c5:a7,-67,6,Y,TH,NONE,1004.5285204991087,543.9278074866311
.@AISSUPERWiFi,00:7e:95:cb:77:c6,-67,6,Y,TH,NONE,1004.5285204991087,543.9278074866311
.@TRUEWIFI,00:7e:95:c5:04:a5,-68,6,Y,TH,NONE,1004.5285204991087,543.9278074866311
@TOT_Wi-Fi,00:b6:70:59:96:c7,-73,6,Y,TH,NONE,1004.5285204991087,543.9278074866311
.@AISSUPERWiFi,00:b6:70:59:96:c6,-74,6,Y,TH,NONE,1004.5285204991087,543.9278074866311
@TOT_Wi-Fi,00:7e:95:cb:77:c7,-67,6,Y,TH,NONE,1004.5285204991087,543.9278074866311
@TOT_Wi-Fi,00:7e:95:c5:04:a7,-67,6,Y,TH,NONE,1004.5285204991087,543.9278074866311
@JumboPlusIoT,00:7e:95:c9:c5:a3,-67,6,Y,TH,RSN(PSK/AES/AES),1004.5285204991087,543.9278074866311
@JumboPlusIoT,00:7e:95:cb:77:c3,-67,6,Y,TH,RSN(PSK/AES/AES),1004.5285204991087,543.9278074866311
@JumboPlus,00:7e:95:cb:77:c0,-68,6,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
@JumboPlus,00:7e:95:c5:04:a0,-66,6,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
@TOT_Wi-Fi,04:5f:b9:e5:a8:e7,-75,1,Y,TH,NONE,1004.5285204991087,543.9278074866311
.@AISSUPERWiFi,04:5f:b9:e5:a8:e6,-75,1,Y,TH,NONE,1004.5285204991087,543.9278074866311
@TOT_Wi-Fi,00:7e:95:cb:6f:27,-67,1,Y,TH,NONE,1004.5285204991087,543.9278074866311
@JumboPlus,04:5f:b9:e5:a8:e0,-76,1,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
@TOT_Wi-Fi,00:7e:95:c9:79:07,-50,1,Y,TH,NONE,1004.5285204991087,543.9278074866311
.@AISSUPERWiFi,00:7e:95:c9:79:06,-50,1,Y,TH,NONE,1004.5285204991087,543.9278074866311
.@TRUEWIFI,00:7e:95:c9:79:05,-50,1,Y,TH,NONE,1004.5285204991087,543.9278074866311
@JumboPlusIoT,00:7e:95:c9:79:03,-51,1,Y,TH,RSN(PSK/AES/AES),1004.5285204991087,543.9278074866311
@JumboPlus,00:7e:95:c9:79:00,-50,1,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
.@AISSUPERWiFi,00:7e:95:cb:6f:26,-68,1,Y,TH,NONE,1004.5285204991087,543.9278074866311
.@TRUEWIFI,00:7e:95:cb:6f:25,-67,1,Y,TH,NONE,1004.5285204991087,543.9278074866311
@JumboPlusIoT,00:7e:95:cb:6f:23,-68,1,Y,TH,RSN(PSK/AES/AES),1004.5285204991087,543.9278074866311
@JumboPlusIoT,00:7e:95:cb:91:a3,-74,1,Y,TH,RSN(PSK/AES/AES),1004.5285204991087,543.9278074866311
@JumboPlusIoT,04:5f:b9:e5:81:c3,-76,1,Y,TH,RSN(PSK/AES/AES),1004.5285204991087,543.9278074866311
@JumboPlus,00:7e:95:cb:6f:20,-68,1,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
@TOT_Wi-Fi,00:7e:95:cb:91:a7,-72,1,Y,TH,NONE,1004.5285204991087,543.9278074866311
@JumboPlus,00:7e:95:cb:91:a0,-72,1,Y,TH,RSN(802.1x/AES/AES),1004.5285204991087,543.9278074866311
.@AISSUPERWiFi,00:7e:95:cb:91:a6,-73,1,Y,TH,NONE,1004.5285204991087,543.9278074866311
.@TRUEWIFI,00:7e:95:cb:91:a5,-72,1,Y,TH,NONE,1004.5285204991087,543.9278074866311
@TOT_Wi-Fi,00:7e:95:c5:2f:87,-60,1,Y,TH,NONE,1004.5285204991087,543.9278074866311
.@AISSUPERWiFi,00:7e:95:c5:2f:86,-60,1,Y,TH,NONE,1004.5285204991087,543.9278074866311
Eng_Wi-Fi_Zone,64:d8:14:ef:e1:11,-56,1,Y,TH,"RSN(PSK/TKIP,AES/TKIP)",1004.5285204991087,543.9278074866311
SSID,BSSID,RSSI,CHANNEL,HT,CC,SECURITY,Xcoordinate,Ycoordinate
.@TrueMoveH,00:b6:70:59:95:67,-68,100,Y,TH,RSN(802.1x/AES/AES),1044.457219251337,371.73529411764713
@TOT_Wi-Fi,00:b6:70:59:95:68,-68,100,Y,TH,NONE,1044.457219251337,371.73529411764713
@JumboPlusIoT,00:b6:70:59:95:6c,-68,100,Y,TH,RSN(PSK/AES/AES),1044.457219251337,371.73529411764713
eduroam,00:b6:70:59:95:6d,-68,100,Y,TH,RSN(802.1x/AES/AES),1044.457219251337,371.73529411764713
@JumboPlus5GHz,00:b6:70:59:95:6e,-68,100,Y,TH,RSN(802.1x/AES/AES),1044.457219251337,371.73529411764713
@JumboPlus5GHz,00:7e:95:c5:2f:8e,-57,100,Y,TH,RSN(802.1x/AES/AES),1044.457219251337,371.73529411764713
eduroam,00:7e:95:c5:2f:8d,-57,100,Y,TH,RSN(802.1x/AES/AES),1044.457219251337,371.73529411764713
@JumboPlusIoT,00:7e:95:c5:2f:8c,-57,100,Y,TH,RSN(PSK/AES/AES),1044.457219251337,371.73529411764713
@TOT_Wi-Fi,00:7e:95:c5:2f:88,-57,100,Y,TH,NONE,1044.457219251337,371.73529411764713
.@TrueMoveH,00:7e:95:c5:2f:87,-57,100,Y,TH,RSN(802.1x/AES/AES),1044.457219251337,371.73529411764713
AISSMARTLogin,00:7e:95:c5:2f:86,-57,100,Y,TH,RSN(802.1x/AES/AES),1044.457219251337,371.73529411764713
@JumboPlus5GHz,00:7e:95:cb:6f:2e,-78,64,Y,TH,RSN(802.1x/AES/AES),1044.457219251337,371.73529411764713
eduroam,00:7e:95:cb:6f:2d,-78,64,Y,TH,RSN(802.1x/AES/AES),1044.457219251337,371.73529411764713
@JumboPlusIoT,00:7e:95:cb:6f:2c,-78,64,Y,TH,RSN(PSK/AES/AES),1044.457219251337,371.73529411764713
@TOT_Wi-Fi,00:7e:95:cb:6f:28,-78,64,Y,TH,NONE,1044.457219251337,371.73529411764713
AISSMARTLogin,00:7e:95:cb:91:a6,-79,64,Y,TH,RSN(802.1x/AES/AES),1044.457219251337,371.73529411764713
AISSMARTLogin,00:7e:95:cb:6f:26,-77,64,Y,TH,RSN(802.1x/AES/AES),1044.457219251337,371.73529411764713
.@TrueMoveH,00:7e:95:cb:6f:27,-77,64,Y,TH,RSN(802.1x/AES/AES),1044.457219251337,371.73529411764713
AISSMARTLogin,00:7e:95:c9:c5:a6,-74,64,Y,TH,RSN(802.1x/AES/AES),1044.457219251337,371.73529411764713
Eng_Wi-Fi_Zone,64:d8:14:ef:e1:1e,-66,64,Y,TH,"RSN(PSK/TKIP,AES/TKIP)",1044.457219251337,371.73529411764713
@JumboPlus5GHz,00:7e:95:c9:76:4e,-70,64,Y,TH,RSN(802.1x/AES/AES),1044.457219251337,371.73529411764713
eduroam,00:7e:95:c9:76:4d,-70,64,Y,TH,RSN(802.1x/AES/AES),1044.457219251337,371.73529411764713
@JumboPlusIoT,00:7e:95:c9:76:4c,-70,64,Y,TH,RSN(PSK/AES/AES),1044.457219251337,371.73529411764713
@TOT_Wi-Fi,00:7e:95:c9:76:48,-70,64,Y,TH,NONE,1044.457219251337,371.73529411764713
.@TrueMoveH,00:7e:95:c9:76:47,-70,64,Y,TH,RSN(802.1x/AES/AES),1044.457219251337,371.73529411764713
AISSMARTLogin,00:7e:95:c9:76:46,-70,64,Y,TH,RSN(802.1x/AES/AES),1044.457219251337,371.73529411764713
@JumboPlus,00:7e:95:c9:79:00,-50,1,Y,TH,RSN(802.1x/AES/AES),1044.457219251337,371.73529411764713
AISSMARTLogin,00:b6:70:59:5d:c6,-75,52,Y,TH,RSN(802.1x/AES/AES),1044.457219251337,371.73529411764713
.@TrueMoveH,00:b6:70:59:5d:c7,-75,52,Y,TH,RSN(802.1x/AES/AES),1044.457219251337,371.73529411764713
@TOT_Wi-Fi,00:b6:70:59:5d:c8,-75,52,Y,TH,NONE,1044.457219251337,371.73529411764713
@JumboPlusIoT,00:b6:70:59:5d:cc,-75,52,Y,TH,RSN(PSK/AES/AES),1044.457219251337,371.73529411764713
eduroam,00:b6:70:59:5d:cd,-75,52,Y,TH,RSN(802.1x/AES/AES),1044.457219251337,371.73529411764713
@JumboPlus5GHz,00:b6:70:59:5d:ce,-75,52,Y,TH,RSN(802.1x/AES/AES),1044.457219251337,371.73529411764713
@JumboPlus5GHz,00:7e:95:c5:04:ae,-64,52,Y,TH,RSN(802.1x/AES/AES),1044.457219251337,371.73529411764713
eduroam,00:7e:95:c5:04:ad,-63,52,Y,TH,RSN(802.1x/AES/AES),1044.457219251337,371.73529411764713
@JumboPlusIoT,00:7e:95:c5:04:ac,-63,52,Y,TH,RSN(PSK/AES/AES),1044.457219251337,371.73529411764713
@TOT_Wi-Fi,00:7e:95:c5:04:a8,-63,52,Y,TH,NONE,1044.457219251337,371.73529411764713
.@TrueMoveH,00:7e:95:c5:04:a7,-64,52,Y,TH,RSN(802.1x/AES/AES),1044.457219251337,371.73529411764713
AISSMARTLogin,00:7e:95:c5:04:a6,-63,52,Y,TH,RSN(802.1x/AES/AES),1044.457219251337,371.73529411764713
AISSMARTLogin,00:7e:95:c7:f0:a6,-83,157,Y,TH,RSN(802.1x/AES/AES),1044.457219251337,371.73529411764713
.@TrueMoveH,00:7e:95:c7:f0:a7,-82,157,Y,TH,RSN(802.1x/AES/AES),1044.457219251337,371.73529411764713
@TOT_Wi-Fi,00:7e:95:c7:f0:a8,-82,157,Y,TH,NONE,1044.457219251337,371.73529411764713
@JumboPlusIoT,00:7e:95:c7:f0:ac,-82,157,Y,TH,RSN(PSK/AES/AES),1044.457219251337,371.73529411764713
eduroam,00:7e:95:c7:f0:ad,-82,157,Y,TH,RSN(802.1x/AES/AES),1044.457219251337,371.73529411764713
@JumboPlus5GHz,00:7e:95:c7:f0:ae,-82,157,Y,TH,RSN(802.1x/AES/AES),1044.457219251337,371.73529411764713
AISSMARTLogin,00:7e:95:cb:0d:86,-84,149,Y,TH,RSN(802.1x/AES/AES),1044.457219251337,371.73529411764713
AISSMARTLogin,00:7e:95:c5:1a:a6,-84,149,Y,TH,RSN(802.1x/AES/AES),1044.457219251337,371.73529411764713
AISSMARTLogin,04:5f:b9:e3:33:a6,-72,149,Y,TH,RSN(802.1x/AES/AES),1044.457219251337,371.73529411764713
@TOT_Wi-Fi,04:5f:b9:e3:33:a8,-74,149,Y,TH,NONE,1044.457219251337,371.73529411764713
@TOT_Wi-Fi,04:5f:b9:e5:1f:a8,-77,149,Y,TH,NONE,1044.457219251337,371.73529411764713
eduroam,04:5f:b9:e3:33:ad,-73,149,Y,TH,RSN(802.1x/AES/AES),1044.457219251337,371.73529411764713
AISSMARTLogin,04:5f:b9:e5:1f:a6,-76,149,Y,TH,RSN(802.1x/AES/AES),1044.457219251337,371.73529411764713
AISSMARTLogin,00:b6:70:5e:8f:66,-81,149,Y,TH,RSN(802.1x/AES/AES),1044.457219251337,371.73529411764713
.@TrueMoveH,00:b6:70:5e:8f:67,-82,149,Y,TH,RSN(802.1x/AES/AES),1044.457219251337,371.73529411764713
@JumboPlusIoT,04:5f:b9:e3:33:ac,-73,149,Y,TH,RSN(PSK/AES/AES),1044.457219251337,371.73529411764713
