SSID,BSSID,RSSI,CHANNEL,HT,CC,SECURITY,Xcoordinate,Ycoordinate
.@TrueMoveH,04:5f:b9:e5:1f:a7,-53,149,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
@TOT_Wi-Fi,04:5f:b9:e5:1f:a8,-53,149,Y,TH,NONE,93.65508021390372,568.8832442067736
@JumboPlusIoT,04:5f:b9:e5:1f:ac,-53,149,Y,TH,RSN(PSK/AES/AES),93.65508021390372,568.8832442067736
eduroam,04:5f:b9:e5:1f:ad,-53,149,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
AISSMARTLogin,00:7e:95:cb:0d:86,-74,149,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
@JumboPlus5GHz,04:5f:b9:e5:1f:ae,-53,149,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
.@TrueMoveH,00:7e:95:cb:0d:87,-74,149,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
@TOT_Wi-Fi,00:7e:95:cb:0d:88,-74,149,Y,TH,NONE,93.65508021390372,568.8832442067736
@JumboPlusIoT,00:7e:95:cb:0d:8c,-74,149,Y,TH,RSN(PSK/AES/AES),93.65508021390372,568.8832442067736
eduroam,00:7e:95:cb:0d:8d,-74,149,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
@JumboPlus5GHz,00:7e:95:cb:0d:8e,-74,149,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
@JumboPlus5GHz,04:5f:b9:e4:2f:8e,-74,149,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
@JumboPlusIoT,04:5f:b9:e4:2f:8c,-74,149,Y,TH,RSN(PSK/AES/AES),93.65508021390372,568.8832442067736
AISSMARTLogin,00:7e:95:c9:7b:66,-79,48,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
.@TrueMoveH,00:7e:95:c9:7b:67,-79,48,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
@TOT_Wi-Fi,00:7e:95:c9:7b:68,-78,48,Y,TH,NONE,93.65508021390372,568.8832442067736
@JumboPlusIoT,00:7e:95:c9:7b:6c,-79,48,Y,TH,RSN(PSK/AES/AES),93.65508021390372,568.8832442067736
eduroam,00:7e:95:c9:7b:6d,-79,48,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
@JumboPlus5GHz,00:7e:95:c9:7b:6e,-79,48,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
AISSMARTLogin,00:7e:95:c9:79:06,-61,44,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
.@TrueMoveH,00:7e:95:c9:79:07,-61,44,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
@TOT_Wi-Fi,00:7e:95:c9:79:08,-61,44,Y,TH,NONE,93.65508021390372,568.8832442067736
@JumboPlusIoT,00:7e:95:c9:79:0c,-61,44,Y,TH,RSN(PSK/AES/AES),93.65508021390372,568.8832442067736
eduroam,00:7e:95:c9:79:0d,-61,44,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
@JumboPlus5GHz,00:7e:95:c9:79:0e,-61,44,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
AISSMARTLogin,04:5f:b9:e5:dd:66,-74,40,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
.@TrueMoveH,04:5f:b9:e5:dd:67,-73,40,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
@TOT_Wi-Fi,04:5f:b9:e5:dd:68,-74,40,Y,TH,NONE,93.65508021390372,568.8832442067736
@JumboPlusIoT,04:5f:b9:e5:dd:6c,-73,40,Y,TH,RSN(PSK/AES/AES),93.65508021390372,568.8832442067736
eduroam,04:5f:b9:e5:dd:6d,-73,40,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
@JumboPlus5GHz,04:5f:b9:e5:dd:6e,-73,40,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
.@TRUEWIFI,00:b6:70:59:95:65,-74,11,Y,TH,NONE,93.65508021390372,568.8832442067736
.@TRUEWIFI,00:b6:70:5f:15:05,-73,11,Y,TH,NONE,93.65508021390372,568.8832442067736
.@AISSUPERWiFi,00:7e:95:c9:7b:66,-74,11,Y,TH,NONE,93.65508021390372,568.8832442067736
@JumboPlusIoT,00:b6:70:5f:15:03,-72,11,Y,TH,RSN(PSK/AES/AES),93.65508021390372,568.8832442067736
@TOT_Wi-Fi,00:b6:70:59:90:07,-70,11,Y,TH,NONE,93.65508021390372,568.8832442067736
4G-CPE-033621,60:c5:a8:e0:cd:a3,-71,"11,-1",Y,TH,RSN(PSK/AES/AES),93.65508021390372,568.8832442067736
.@AISSUPERWiFi,00:b6:70:59:90:06,-70,11,Y,TH,NONE,93.65508021390372,568.8832442067736
@TOT_Wi-Fi,00:b6:70:5f:15:07,-73,11,Y,TH,NONE,93.65508021390372,568.8832442067736
.@AISSUPERWiFi,00:b6:70:5f:15:06,-72,11,Y,TH,NONE,93.65508021390372,568.8832442067736
@TOT_Wi-Fi,00:b6:70:59:95:67,-74,11,Y,TH,NONE,93.65508021390372,568.8832442067736
@TOT_Wi-Fi,00:7e:95:c9:7b:67,-74,11,Y,TH,NONE,93.65508021390372,568.8832442067736
@JumboPlus,00:7e:95:c9:7b:60,-73,11,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
@JumboPlus,00:b6:70:59:90:00,-70,11,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
@TOT_Wi-Fi,00:7e:95:cb:77:c7,-61,6,Y,TH,NONE,93.65508021390372,568.8832442067736
.@AISSUPERWiFi,00:7e:95:cb:77:c6,-61,6,Y,TH,NONE,93.65508021390372,568.8832442067736
.@TRUEWIFI,00:7e:95:cb:77:c5,-61,6,Y,TH,NONE,93.65508021390372,568.8832442067736
@JumboPlusIoT,00:7e:95:cb:77:c3,-61,6,Y,TH,RSN(PSK/AES/AES),93.65508021390372,568.8832442067736
@JumboPlus,00:7e:95:cb:77:c0,-61,6,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
@TOT_Wi-Fi,00:7e:95:c5:2f:87,-77,1,Y,TH,NONE,93.65508021390372,568.8832442067736
@JumboPlus,00:7e:95:c7:e1:60,-78,1,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
.@AISSUPERWiFi,00:7e:95:c9:79:06,-72,1,Y,TH,NONE,93.65508021390372,568.8832442067736
@JumboPlusIoT,00:7e:95:c5:06:63,-76,1,Y,TH,RSN(PSK/AES/AES),93.65508021390372,568.8832442067736
@TOT_Wi-Fi,00:7e:95:c9:76:a7,-76,1,Y,TH,NONE,93.65508021390372,568.8832442067736
@JumboPlus,00:7e:95:c9:d3:20,-79,1,Y,TH,RSN(802.1x/AES/AES),93.65508021390372,568.8832442067736
@TOT_Wi-Fi,00:7e:95:c9:d3:27,-79,1,Y,TH,NONE,93.65508021390372,568.8832442067736
.@AISSUPERWiFi,00:7e:95:cb:87:e6,-72,1,Y,TH,NONE,93.65508021390372,568.8832442067736
@TOT_Wi-Fi,00:7e:95:c9:79:07,-73,1,Y,TH,NONE,93.65508021390372,568.8832442067736
.@AISSUPERWiFi,00:7e:95:c5:1a:a6,-77,1,Y,TH,NONE,93.65508021390372,568.8832442067736
@TOT_Wi-Fi,00:7e:95:cb:6f:27,-75,1,Y,TH,NONE,93.65508021390372,568.8832442067736
Eng_Wi-Fi_Zone,64:d8:14:ef:e1:11,-54,1,Y,TH,"RSN(PSK/TKIP,AES/TKIP)",93.65508021390372,568.8832442067736
@TOT_Wi-Fi,00:7e:95:cb:87:e7,-72,1,Y,TH,NONE,93.65508021390372,568.8832442067736
@JumboPlusIoT,00:7e:95:c9:79:03,-72,1,Y,TH,RSN(PSK/AES/AES),93.65508021390372,568.8832442067736
